ioc,normalized_ioc,ioc_type,threat_score,severity,confidence,category,tags,first_seen,last_seen,is_active,sources,updated_at
https://polystore9-servicebucket.cc/PaymentOrder.docx,https://polystore9-servicebucket.cc/PaymentOrder.docx,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.325343Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://polonyauniversiteleri.com.tr/ashanka/Topo.fla,https://polonyauniversiteleri.com.tr/ashanka/Topo.fla,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.315879Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://polonyauniversiteleri.com.tr/ashanka/BWrwLMco252.bin,https://polonyauniversiteleri.com.tr/ashanka/BWrwLMco252.bin,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.315866Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://po1y8.windst0ne.ru/thy08sfx,https://po1y8.windst0ne.ru/thy08sfx,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.249553Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://po1y8.windst0ne.ru/amcyglyh,https://po1y8.windst0ne.ru/amcyglyh,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.249594Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pngup.com/VmOv/MSI_PRO_with_b64.png,https://pngup.com/VmOv/MSI_PRO_with_b64.png,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.324260Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://plush.ciears0ft.ru/l4yi1fwc,https://plush.ciears0ft.ru/l4yi1fwc,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.254750Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://plush.ciears0ft.ru/ebxsbnvm,https://plush.ciears0ft.ru/ebxsbnvm,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.254776Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://plum.br1stlefax.ru/jy3ffneb,https://plum.br1stlefax.ru/jy3ffneb,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.254396Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://plum.br1stlefax.ru/67ovi6kh,https://plum.br1stlefax.ru/67ovi6kh,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.254374Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pkxq.gl1tchloam.ru/me8d5x5m,https://pkxq.gl1tchloam.ru/me8d5x5m,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.252219Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pkxq.gl1tchloam.ru/bhi9qlcm,https://pkxq.gl1tchloam.ru/bhi9qlcm,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.252207Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pkjggffg.sbs/TikTok18.apk,https://pkjggffg.sbs/TikTok18.apk,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.319012Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pizzabyte.com.au/smartdetection/deviceverification/CF/path/captcha/,https://pizzabyte.com.au/smartdetection/deviceverification/CF/path/captcha/,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.250573Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pizzabyte.com.au/smartdetection/deviceverification/CF/path/captcha,https://pizzabyte.com.au/smartdetection/deviceverification/CF/path/captcha,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.250586Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pixeldrain.com/api/file/w39odVuf,https://pixeldrain.com/api/file/w39odVuf,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.324094Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pixeldrain.com/api/file/ndafnKed,https://pixeldrain.com/api/file/ndafnKed,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.314609Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pixeldrain.com/api/file/ddcKJMRv,https://pixeldrain.com/api/file/ddcKJMRv,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.314660Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pixeldrain.com/api/file/49aaoF8x,https://pixeldrain.com/api/file/49aaoF8x,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.324119Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pixel.paper-knurl.ru/885uf5rv,https://pixel.paper-knurl.ru/885uf5rv,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.253106Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pixel.paper-knurl.ru/7s89ywik,https://pixel.paper-knurl.ru/7s89ywik,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.253070Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pixel.he2rthyoun8.ru/szwln7ba,https://pixel.he2rthyoun8.ru/szwln7ba,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.324632Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pixel.f1ukomki5s.ru/rx431kr1,https://pixel.f1ukomki5s.ru/rx431kr1,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.283896Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pixel.f1ukomki5s.ru/aj2brhp3,https://pixel.f1ukomki5s.ru/aj2brhp3,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.283906Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pine.vex-timber.ru/nqq0ar0g,https://pine.vex-timber.ru/nqq0ar0g,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.262294Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pine.vex-timber.ru/mfxves0y,https://pine.vex-timber.ru/mfxves0y,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.262206Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pincer.twigmantle.ru/pm1n4dk6,https://pincer.twigmantle.ru/pm1n4dk6,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.280434Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pickle.sn0cklejar.ru/lkcel7lf,https://pickle.sn0cklejar.ru/lkcel7lf,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.260479Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pickle.sn0cklejar.ru/e54pduuw,https://pickle.sn0cklejar.ru/e54pduuw,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.260407Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://peoeieiew.sirv.com/D01A4774.txt,https://peoeieiew.sirv.com/D01A4774.txt,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.315905Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://peoeieiew.sirv.com/6098886D.txt,https://peoeieiew.sirv.com/6098886D.txt,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.315945Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://ped.br1stlefax.ru/t4dwf55l,https://ped.br1stlefax.ru/t4dwf55l,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.254328Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://ped.br1stlefax.ru/0ugvcn51,https://ped.br1stlefax.ru/0ugvcn51,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.254307Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://peak.nightl1ne.ru/sb6s9h2l,https://peak.nightl1ne.ru/sb6s9h2l,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.269857Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://peak.nightl1ne.ru/9461kti7,https://peak.nightl1ne.ru/9461kti7,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.269834Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pavanhyundai.com/img/ff/crypt/pass.php?user-agent=mozilla/5.0,https://pavanhyundai.com/img/ff/crypt/pass.php?user-agent=mozilla/5.0,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.261044Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pattern.hex-wander.ru/4v8vej6k,https://pattern.hex-wander.ru/4v8vej6k,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.310149Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://patch.snareplum.ru/s2date7q,https://patch.snareplum.ru/s2date7q,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.252457Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://patch.snareplum.ru/k12k2yb6,https://patch.snareplum.ru/k12k2yb6,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.252446Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pastebin.com/raw/jxGMJjML,https://pastebin.com/raw/jxGMJjML,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.269798Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://pastebin.com/raw/Xi3twFY4,https://pastebin.com/raw/Xi3twFY4,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.309727Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://paradox924x.pages.dev/eAthena/Tools/byMyzter/eaBackup.rar,https://paradox924x.pages.dev/eAthena/Tools/byMyzter/eaBackup.rar,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.275441Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://paradox924x.pages.dev/eAthena/Tools/byBakaUsagi/spr_conview_v0.11.zip,https://paradox924x.pages.dev/eAthena/Tools/byBakaUsagi/spr_conview_v0.11.zip,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.275509Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://paper.snare-plum.ru/n3mz1vug,https://paper.snare-plum.ru/n3mz1vug,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.252097Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://paper.snare-plum.ru/dco3bg0a,https://paper.snare-plum.ru/dco3bg0a,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.252109Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://p8.b1o0dmanneq.ru/ffny7vmh,https://p8.b1o0dmanneq.ru/ffny7vmh,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.267230Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://p8.b1o0dmanneq.ru/1gvbxj46,https://p8.b1o0dmanneq.ru/1gvbxj46,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.267218Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://p1fb9.l1ghtshore.ru/qv4oq6ht,https://p1fb9.l1ghtshore.ru/qv4oq6ht,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.277913Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://p1fb9.l1ghtshore.ru/bh967h54,https://p1fb9.l1ghtshore.ru/bh967h54,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.277900Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://osjsjsj.sbs/TikTok18.apk,https://osjsjsj.sbs/TikTok18.apk,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.282146Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://orx5.par2ch0ld.ru/ih61s3lh,https://orx5.par2ch0ld.ru/ih61s3lh,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.282804Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://orx5.par2ch0ld.ru/29guaxkt,https://orx5.par2ch0ld.ru/29guaxkt,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.282793Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://orbit.v0lticrum.ru/r8h4r7u3,https://orbit.v0lticrum.ru/r8h4r7u3,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.251522Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://orbit.v0lticrum.ru/etkfhffy,https://orbit.v0lticrum.ru/etkfhffy,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.251534Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://orbit.c1rclefang.ru/8w7h070a,https://orbit.c1rclefang.ru/8w7h070a,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.258765Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://orbit.c1rclefang.ru/7zehpv5v,https://orbit.c1rclefang.ru/7zehpv5v,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.258805Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://orb.muddleoak.ru/g050simg,https://orb.muddleoak.ru/g050simg,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.281848Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://orb.muddleoak.ru/51e5bihm,https://orb.muddleoak.ru/51e5bihm,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.281828Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://oput.brightgate.ru/t88mw862,https://oput.brightgate.ru/t88mw862,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.270648Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://oput.brightgate.ru/5eurq001,https://oput.brightgate.ru/5eurq001,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.270670Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://opbz.pincerloom.ru/vmafjvxa,https://opbz.pincerloom.ru/vmafjvxa,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.281731Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://opbz.pincerloom.ru/f5cybg17,https://opbz.pincerloom.ru/f5cybg17,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.281742Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://onlinemaxx.site/m/downloads/slot798.apk,https://onlinemaxx.site/m/downloads/slot798.apk,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.326826Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://on11.s3.cubbit.eu/Raw_file_4242ddupload%20(2).txt,https://on11.s3.cubbit.eu/Raw_file_4242ddupload%20(2).txt,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.315893Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://omega.ripplecask.ru/aqcrx0p9,https://omega.ripplecask.ru/aqcrx0p9,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.252534Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://omega.ripplecask.ru/6uf661q2,https://omega.ripplecask.ru/6uf661q2,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.252545Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://omega.pincer-loom.ru/qnjl1qzp,https://omega.pincer-loom.ru/qnjl1qzp,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.281556Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://omega.pincer-loom.ru/oh8qpd3l,https://omega.pincer-loom.ru/oh8qpd3l,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.281567Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://omega.l1ghtshore.ru/ycd73g76,https://omega.l1ghtshore.ru/ycd73g76,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.277802Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://omega.l1ghtshore.ru/1b0e873x,https://omega.l1ghtshore.ru/1b0e873x,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.277792Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://omega.chel0be7upt.ru/3gtewog1,https://omega.chel0be7upt.ru/3gtewog1,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.284033Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://omega.chel0be7upt.ru/122mj4co,https://omega.chel0be7upt.ru/122mj4co,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.284022Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://omega.1nju5tred.ru/ctbk359r,https://omega.1nju5tred.ru/ctbk359r,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.268169Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://omega.1nju5tred.ru/8ps7417a,https://omega.1nju5tred.ru/8ps7417a,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.268180Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://okolojosephthesecondsfoundation.org/.Edge/A.mp4,https://okolojosephthesecondsfoundation.org/.Edge/A.mp4,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.277405Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://oipolfield.com/ikrs.pdf,https://oipolfield.com/ikrs.pdf,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.289854Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://oh.ref1nemsei7e.ru/qmt1oaq3,https://oh.ref1nemsei7e.ru/qmt1oaq3,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.320571Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://oel6h.d7mbbmer1d.ru/zrdqm78a,https://oel6h.d7mbbmer1d.ru/zrdqm78a,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.265564Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://oel6h.d7mbbmer1d.ru/k9u0mwge,https://oel6h.d7mbbmer1d.ru/k9u0mwge,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.265552Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://odd.kettle-wisp.ru/gur0asv1,https://odd.kettle-wisp.ru/gur0asv1,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.251248Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://odd.kettle-wisp.ru/a2ft49ok,https://odd.kettle-wisp.ru/a2ft49ok,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.251236Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://odd.crank-muddle.ru/slebdo9v,https://odd.crank-muddle.ru/slebdo9v,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.289268Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://ocean.stonec0re.ru/j816htnn,https://ocean.stonec0re.ru/j816htnn,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.278259Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://ocean.stonec0re.ru/are3yeyl,https://ocean.stonec0re.ru/are3yeyl,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.278248Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://ocean.f1ippme7re.ru/xkf04oj7,https://ocean.f1ippme7re.ru/xkf04oj7,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.283597Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://ocean.f1ippme7re.ru/os7t3tcw,https://ocean.f1ippme7re.ru/os7t3tcw,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.283618Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://ocean.champm2loma1.ru/uubuh6p7,https://ocean.champm2loma1.ru/uubuh6p7,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.266602Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://ocean.champm2loma1.ru/t0twbw0w,https://ocean.champm2loma1.ru/t0twbw0w,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.266613Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://oak.pincer-loom.ru/7tpxgl9n,https://oak.pincer-loom.ru/7tpxgl9n,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.281598Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://oak.pincer-loom.ru/02nz065s,https://oak.pincer-loom.ru/02nz065s,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.281578Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nzhr.chel0be7upt.ru/68qr1km1,https://nzhr.chel0be7upt.ru/68qr1km1,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.284054Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nx.hi8hmu1berry.ru/q3cw49a8,https://nx.hi8hmu1berry.ru/q3cw49a8,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.265767Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nx.hi8hmu1berry.ru/3b7e5z51,https://nx.hi8hmu1berry.ru/3b7e5z51,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.265747Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nsapu4d.sbs/apps/sapu4d_1.0.2.apk,https://nsapu4d.sbs/apps/sapu4d_1.0.2.apk,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.275533Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nsapu4d.lat/apps/sapu4d_1.0.2.apk,https://nsapu4d.lat/apps/sapu4d_1.0.2.apk,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.275360Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nsapu4d.click/apps/sapu4d_1.0.2.apk,https://nsapu4d.click/apps/sapu4d_1.0.2.apk,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.275487Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nova.v0lticrum.ru/uebmn9uy,https://nova.v0lticrum.ru/uebmn9uy,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.252007Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nova.v0lticrum.ru/0vd8zhbf,https://nova.v0lticrum.ru/0vd8zhbf,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.251985Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nova.quartzkip.ru/0imwhftd,https://nova.quartzkip.ru/0imwhftd,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.287768Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nova.pincer-loom.ru/7w9lpf42,https://nova.pincer-loom.ru/7w9lpf42,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.281522Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nova.pincer-loom.ru/7r7fmgp5,https://nova.pincer-loom.ru/7r7fmgp5,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.281533Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nova.cleardawn.ru/4kgfeyq2,https://nova.cleardawn.ru/4kgfeyq2,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.276508Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nova.cleardawn.ru/49sulwow,https://nova.cleardawn.ru/49sulwow,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.276497Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nolimitslotjp777.org/aplikasi/Nolimit777.apk,https://nolimitslotjp777.org/aplikasi/Nolimit777.apk,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.282239Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nolimitslot777.xyz/aplikasi/Nolimit777.apk,https://nolimitslot777.xyz/aplikasi/Nolimit777.apk,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.282158Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nodetecton.sirv.com/81F9661D.txt,https://nodetecton.sirv.com/81F9661D.txt,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.324298Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nodetecton.sirv.com/3A1CC7AA.txt,https://nodetecton.sirv.com/3A1CC7AA.txt,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.324285Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nkpoor.sa.com/download_cloudflare.exe,https://nkpoor.sa.com/download_cloudflare.exe,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.277380Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://njs.c0rres5cour.ru/b2aep3yv,https://njs.c0rres5cour.ru/b2aep3yv,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.285786Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nimbus5.cloudv1be.ru/bc72l9eo,https://nimbus5.cloudv1be.ru/bc72l9eo,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.249052Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nimbus5.cloudv1be.ru/70ockunu,https://nimbus5.cloudv1be.ru/70ockunu,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.249041Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nimbus3.stormpixei.ru/xz8gq8n8,https://nimbus3.stormpixei.ru/xz8gq8n8,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.257366Z,True,urlhaus,2025-12-14T15:47:06.539142Z
https://nimbus3.stormpixei.ru/8zwg1a0j,https://nimbus3.stormpixei.ru/8zwg1a0j,url,50,,high,malware,,2025-12-14T15:47:06.539142Z,2025-12-14T15:47:06.257383Z,True,urlhaus,2025-12-14T15:47:06.539142Z
